cuit,company_name,company_type,tipo_icp_contador,deal_stage,outcome,amount_num,close_date,incorporation_date,tipo_societario,actividad_descripcion,actividad_codigo,dom_fiscal_provincia
30714429198,946 - Kardummen,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2014-05-17T03:00:00Z,2014-03-20,SOCIEDAD ANONIMA,Portales web,631200.0,CIUDAD AUTONOMA BUENOS AIRES
30714429198,946 - Kardummen,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2014-05-17T03:00:00Z,2014-03-20,SOCIEDAD ANONIMA,Portales web,631200.0,CIUDAD AUTONOMA BUENOS AIRES
30714429198,946 - Kardummen,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2014-05-17T03:00:00Z,2014-03-20,SOCIEDAD ANONIMA,Portales web,631200.0,CIUDAD AUTONOMA BUENOS AIRES
30714272388,4016 - FUNDACION RAFAELA XXI,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2015-07-12T03:00:00Z,2013-09-09,FUNDACION,Emisión y retransmisión de radio,601000.0,SANTA FE
30714272388,4016 - FUNDACION RAFAELA XXI,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2015-07-12T03:00:00Z,2013-09-09,FUNDACION,Emisión y retransmisión de radio,601000.0,SANTA FE
30714373370,79846 - CTIL,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2023-12-26T03:00:00Z,2012-10-05,COOPERATIVA,"Construcción, reforma y reparación de edificios residenciales",410011.0,SANTA FE
30714373370,79846 - CTIL,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2023-12-26T03:00:00Z,2012-10-05,COOPERATIVA,"Construcción, reforma y reparación de edificios residenciales",410011.0,SANTA FE
30714373370,79846 - CTIL,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2023-12-26T03:00:00Z,2012-10-05,COOPERATIVA,"Construcción, reforma y reparación de edificios residenciales",410011.0,SANTA FE
30714373370,79846 - CTIL,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2015-05-27T03:00:00Z,2012-10-05,COOPERATIVA,"Construcción, reforma y reparación de edificios residenciales",410011.0,SANTA FE
30714373370,79846 - CTIL,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2015-05-27T03:00:00Z,2012-10-05,COOPERATIVA,"Construcción, reforma y reparación de edificios residenciales",410011.0,SANTA FE
30714373370,79846 - CTIL,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2015-05-27T03:00:00Z,2012-10-05,COOPERATIVA,"Construcción, reforma y reparación de edificios residenciales",410011.0,SANTA FE
30714407313,6368 - Pagos360.com,Cuenta Pyme,Pyme,closedwon,Won,207710.0,2019-06-09T03:00:00Z,2014-01-21,SOCIEDAD ANONIMA,Servicios de informática n.c.p.,620900.0,CORDOBA
30714407313,6368 - Pagos360.com,Cuenta Pyme,Pyme,closedwon,Won,207710.0,2019-06-09T03:00:00Z,2014-01-21,SOCIEDAD ANONIMA,Servicios de informática n.c.p.,620900.0,CORDOBA
30714407313,6368 - Pagos360.com,Cuenta Pyme,Pyme,closedwon,Won,207710.0,2019-06-09T03:00:00Z,2014-01-21,SOCIEDAD ANONIMA,Servicios de informática n.c.p.,620900.0,CORDOBA
30714401633,36636 - INGENIERIA 82 S.R.L.,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2019-07-17T03:00:00Z,2016-08-02,SOCIEDAD DE RESPONSABILIDAD LIMITADA,"Instalación, ejecución y mantenimiento de instalaciones eléctricas, electromecánicas y electrónicas n.c.p.",432190.0,SANTA FE
30714401633,36636 - INGENIERIA 82 S.R.L.,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2019-07-17T03:00:00Z,2016-08-02,SOCIEDAD DE RESPONSABILIDAD LIMITADA,"Instalación, ejecución y mantenimiento de instalaciones eléctricas, electromecánicas y electrónicas n.c.p.",432190.0,SANTA FE
30714401633,36636 - INGENIERIA 82 S.R.L.,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2019-07-17T03:00:00Z,2016-08-02,SOCIEDAD DE RESPONSABILIDAD LIMITADA,"Instalación, ejecución y mantenimiento de instalaciones eléctricas, electromecánicas y electrónicas n.c.p.",432190.0,SANTA FE
30714341746,49614 - Osurrbac,Cuenta Pyme,Pyme,closedwon,Won,181747.0,2020-11-09T03:00:00Z,2013-09-09,ASOCIACION CIVIL,Obras Sociales,651310.0,CORDOBA
30714341746,49614 - Osurrbac,Cuenta Pyme,Pyme,closedwon,Won,181747.0,2020-11-09T03:00:00Z,2013-09-09,ASOCIACION CIVIL,Obras Sociales,651310.0,CORDOBA
30714341746,49614 - Osurrbac,Cuenta Pyme,Pyme,closedwon,Won,181747.0,2020-11-09T03:00:00Z,2013-09-09,ASOCIACION CIVIL,Obras Sociales,651310.0,CORDOBA
30714381551,11157 - Ecoexist ,Cuenta Contador,Operador,closedwon,Won,138663.0,2021-06-27T03:00:00Z,2012-11-07,SOCIEDAD DE RESPONSABILIDAD LIMITADA,"Fabricación de artículos confeccionados de materiales textiles n.c.p., excepto prendas de vestir",139209.0,CIUDAD AUTONOMA BUENOS AIRES
30714381551,11157 - Ecoexist ,Cuenta Contador,Operador,closedwon,Won,138663.0,2021-06-27T03:00:00Z,2012-11-07,SOCIEDAD DE RESPONSABILIDAD LIMITADA,"Fabricación de artículos confeccionados de materiales textiles n.c.p., excepto prendas de vestir",139209.0,CIUDAD AUTONOMA BUENOS AIRES
30714381551,11157 - Ecoexist ,Cuenta Contador,Operador,closedwon,Won,165221.0,2017-02-23T03:00:00Z,2012-11-07,SOCIEDAD DE RESPONSABILIDAD LIMITADA,"Fabricación de artículos confeccionados de materiales textiles n.c.p., excepto prendas de vestir",139209.0,CIUDAD AUTONOMA BUENOS AIRES
30714381551,11157 - Ecoexist ,Cuenta Contador,Operador,closedwon,Won,165221.0,2017-02-23T03:00:00Z,2012-11-07,SOCIEDAD DE RESPONSABILIDAD LIMITADA,"Fabricación de artículos confeccionados de materiales textiles n.c.p., excepto prendas de vestir",139209.0,CIUDAD AUTONOMA BUENOS AIRES
30714381551,11157 - Ecoexist ,Cuenta Contador,Operador,closedwon,Won,165221.0,2017-02-23T03:00:00Z,2012-11-07,SOCIEDAD DE RESPONSABILIDAD LIMITADA,"Fabricación de artículos confeccionados de materiales textiles n.c.p., excepto prendas de vestir",139209.0,CIUDAD AUTONOMA BUENOS AIRES
30714399051,52581 - Media Cel,Cuenta Pyme,Pyme,closedwon,Won,169500.0,2025-05-30T00:00:00Z,2013-11-22,SOCIEDAD ANONIMA,Servicios relacionados con la electrónica y las comunicaciones,711003.0,CIUDAD AUTONOMA BUENOS AIRES
30714399051,52581 - Media Cel,Cuenta Pyme,Pyme,closedwon,Won,169500.0,2025-05-30T00:00:00Z,2013-11-22,SOCIEDAD ANONIMA,Servicios relacionados con la electrónica y las comunicaciones,711003.0,CIUDAD AUTONOMA BUENOS AIRES
30714305367,67164 - YASA CONSULTORES S.R.L.,Cuenta Contador,Híbrido,closedwon,Won,80818.0,2022-10-20T03:00:00Z,2013-10-02,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios empresariales n.c.p.,829900.0,BUENOS AIRES
30714305367,67164 - YASA CONSULTORES S.R.L.,Cuenta Contador,Híbrido,closedwon,Won,80818.0,2022-10-20T03:00:00Z,2013-10-02,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios empresariales n.c.p.,829900.0,BUENOS AIRES
30714305367,67164 - YASA CONSULTORES S.R.L.,Cuenta Contador,Híbrido,closedwon,Won,80818.0,2022-10-20T03:00:00Z,2013-10-02,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios empresariales n.c.p.,829900.0,BUENOS AIRES
30714305367,67164 - YASA CONSULTORES S.R.L.,Cuenta Contador,Híbrido,closedwon,Won,214500.0,2025-06-05T17:32:23.511Z,2013-10-02,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios empresariales n.c.p.,829900.0,BUENOS AIRES
30714305367,67164 - YASA CONSULTORES S.R.L.,Cuenta Contador,Híbrido,closedwon,Won,214500.0,2025-06-05T17:32:23.511Z,2013-10-02,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios empresariales n.c.p.,829900.0,BUENOS AIRES
30714305367,67164 - YASA CONSULTORES S.R.L.,Cuenta Contador,Híbrido,closedwon,Won,214500.0,2025-06-05T19:08:41.401Z,2013-10-02,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios empresariales n.c.p.,829900.0,BUENOS AIRES
30714305367,67164 - YASA CONSULTORES S.R.L.,Cuenta Contador,Híbrido,closedwon,Won,214500.0,2025-06-05T19:08:41.401Z,2013-10-02,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios empresariales n.c.p.,829900.0,BUENOS AIRES
30714298905,74597 - PROFIX S.A.,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2023-07-17T03:00:00Z,2013-11-04,SOCIEDAD ANONIMA,"Venta al por menor de partes, piezas y accesorios nuevos n.c.p.",453291.0,MENDOZA
30714298905,74597 - PROFIX S.A.,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2023-07-17T03:00:00Z,2013-11-04,SOCIEDAD ANONIMA,"Venta al por menor de partes, piezas y accesorios nuevos n.c.p.",453291.0,MENDOZA
30714298905,74597 - PROFIX S.A.,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2024-03-13T03:00:00Z,2013-11-04,SOCIEDAD ANONIMA,"Venta al por menor de partes, piezas y accesorios nuevos n.c.p.",453291.0,MENDOZA
30714298905,74597 - PROFIX S.A.,Cuenta Pyme,Pyme,closedwon,Won,181747.0,2025-03-31T14:38:43.038Z,2013-11-04,SOCIEDAD ANONIMA,"Venta al por menor de partes, piezas y accesorios nuevos n.c.p.",453291.0,MENDOZA
30714353795,79570 - MEDIA HOLDING SRL,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2023-12-22T03:00:00Z,2013-12-10,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios de publicidad n.c.p.,731009.0,CIUDAD AUTONOMA BUENOS AIRES
30714353795,79570 - MEDIA HOLDING SRL,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2023-12-22T03:00:00Z,2013-12-10,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios de publicidad n.c.p.,731009.0,CIUDAD AUTONOMA BUENOS AIRES
30714353795,79570 - MEDIA HOLDING SRL,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2023-12-22T03:00:00Z,2013-12-10,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios de publicidad n.c.p.,731009.0,CIUDAD AUTONOMA BUENOS AIRES
30714273090,79671 - PIMENTO SRL,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2023-12-19T03:00:00Z,2013-03-19,SOCIEDAD DE RESPONSABILIDAD LIMITADA,"Venta de autos, camionetas y utilitarios, usados",451210.0,BUENOS AIRES
30714273090,79671 - PIMENTO SRL,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2023-12-19T03:00:00Z,2013-03-19,SOCIEDAD DE RESPONSABILIDAD LIMITADA,"Venta de autos, camionetas y utilitarios, usados",451210.0,BUENOS AIRES
30714273090,79671 - PIMENTO SRL,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2023-12-19T03:00:00Z,2013-03-19,SOCIEDAD DE RESPONSABILIDAD LIMITADA,"Venta de autos, camionetas y utilitarios, usados",451210.0,BUENOS AIRES
30714398284,80255 - SOMOS DUPLO SRL,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2024-01-26T03:00:00Z,2014-02-05,SOCIEDAD DE RESPONSABILIDAD LIMITADA,"Servicios de asesoramiento, dirección y gestión empresarial n.c.p.",702099.0,CIUDAD AUTONOMA BUENOS AIRES
30714398284,80255 - SOMOS DUPLO SRL,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2024-01-26T03:00:00Z,2014-02-05,SOCIEDAD DE RESPONSABILIDAD LIMITADA,"Servicios de asesoramiento, dirección y gestión empresarial n.c.p.",702099.0,CIUDAD AUTONOMA BUENOS AIRES
30714398284,80255 - SOMOS DUPLO SRL,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2024-01-26T03:00:00Z,2014-02-05,SOCIEDAD DE RESPONSABILIDAD LIMITADA,"Servicios de asesoramiento, dirección y gestión empresarial n.c.p.",702099.0,CIUDAD AUTONOMA BUENOS AIRES
30714405280,80468 - STREAMBE SA,Cuenta Contador,Operador,closedwon,Won,131865.0,2024-01-19T03:00:00Z,2013-01-13,SOCIEDAD ANONIMA,Servicios de consultores en informática y suministros de programas de informática,620100.0,CIUDAD AUTONOMA BUENOS AIRES
30714405280,80468 - STREAMBE SA,Cuenta Contador,Operador,closedwon,Won,131865.0,2024-01-19T03:00:00Z,2013-01-13,SOCIEDAD ANONIMA,Servicios de consultores en informática y suministros de programas de informática,620100.0,CIUDAD AUTONOMA BUENOS AIRES
30714282073,88234 - PICNIC BTL SA,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2024-10-21T03:00:00Z,2013-03-21,SOCIEDAD ANONIMA,Servicios empresariales n.c.p.,829900.0,CIUDAD AUTONOMA BUENOS AIRES
30714282073,88234 - PICNIC BTL SA,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2024-10-21T03:00:00Z,2013-03-21,SOCIEDAD ANONIMA,Servicios empresariales n.c.p.,829900.0,CIUDAD AUTONOMA BUENOS AIRES
30714282073,88234 - PICNIC BTL SA,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2024-10-21T03:00:00Z,2013-03-21,SOCIEDAD ANONIMA,Servicios empresariales n.c.p.,829900.0,CIUDAD AUTONOMA BUENOS AIRES
30714482110,104537 - INFOBYTE S.A.,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2018-03-19T03:00:00Z,2014-04-24,SOCIEDAD ANONIMA,Servicios de consultores en informática y suministros de programas de informática,620100.0,CIUDAD AUTONOMA BUENOS AIRES
30714482110,104537 - INFOBYTE S.A.,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2018-03-19T03:00:00Z,2014-04-24,SOCIEDAD ANONIMA,Servicios de consultores en informática y suministros de programas de informática,620100.0,CIUDAD AUTONOMA BUENOS AIRES
30714482110,104537 - INFOBYTE S.A.,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2018-03-19T03:00:00Z,2014-04-24,SOCIEDAD ANONIMA,Servicios de consultores en informática y suministros de programas de informática,620100.0,CIUDAD AUTONOMA BUENOS AIRES
30714457140,SAINFI S.A.,Cuenta Contador,Operador,closedwon,Won,131865.0,2021-11-03T03:00:00Z,2014-03-12,SOCIEDAD ANONIMA,Servicios de financiación y actividades financieras n.c.p.,649999.0,BUENOS AIRES
30714457140,SAINFI S.A.,Cuenta Contador,Operador,closedwon,Won,131865.0,2021-11-03T03:00:00Z,2014-03-12,SOCIEDAD ANONIMA,Servicios de financiación y actividades financieras n.c.p.,649999.0,BUENOS AIRES
30714457140,SAINFI S.A.,Cuenta Contador,Operador,closedwon,Won,131865.0,2021-11-03T03:00:00Z,2014-03-12,SOCIEDAD ANONIMA,Servicios de financiación y actividades financieras n.c.p.,649999.0,BUENOS AIRES
30714483680,23773 - Pinturerias Proveesur,Cuenta Pyme,Pyme,closedwon,Won,138663.0,2018-09-05T03:00:00Z,,,,,
30714483680,23773 - Pinturerias Proveesur,Cuenta Pyme,Pyme,closedwon,Won,138663.0,2018-09-05T03:00:00Z,,,,,
30714483680,23773 - Pinturerias Proveesur,Cuenta Pyme,Pyme,closedwon,Won,138663.0,2018-09-05T03:00:00Z,,,,,
30714552976,60071 - GOLD SALUD,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2022-01-31T03:00:00Z,2014-06-16,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios relacionados con la salud humana n.c.p.,869090.0,BUENOS AIRES
30714552976,60071 - GOLD SALUD,Cuenta Pyme,Pyme,closedwon,Won,100315.0,2022-01-31T03:00:00Z,2014-06-16,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios relacionados con la salud humana n.c.p.,869090.0,BUENOS AIRES
30714482390,13639 - IÑAKI S.A.,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2017-06-15T03:00:00Z,2013-10-22,SOCIEDAD ANONIMA,Servicios de preparación de comidas para empresas y eventos,562010.0,NEUQUEN
30714482390,13639 - IÑAKI S.A.,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2017-06-15T03:00:00Z,2013-10-22,SOCIEDAD ANONIMA,Servicios de preparación de comidas para empresas y eventos,562010.0,NEUQUEN
30714482390,13639 - IÑAKI S.A.,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2017-06-15T03:00:00Z,2013-10-22,SOCIEDAD ANONIMA,Servicios de preparación de comidas para empresas y eventos,562010.0,NEUQUEN
30714482390,13639 - IÑAKI S.A.,Cuenta Pyme,Pyme,closedwon,Won,68496.0,2021-10-19T03:00:00Z,2013-10-22,SOCIEDAD ANONIMA,Servicios de preparación de comidas para empresas y eventos,562010.0,NEUQUEN
30714505803,46159 - BIOGROW ARGENTINA S.A.,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2020-06-21T03:00:00Z,2014-04-23,SOCIEDAD ANONIMA,"Venta al por mayor de abonos, fertilizantes y plaguicidas",466932.0,CIUDAD AUTONOMA BUENOS AIRES
30714505803,46159 - BIOGROW ARGENTINA S.A.,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2020-06-21T03:00:00Z,2014-04-23,SOCIEDAD ANONIMA,"Venta al por mayor de abonos, fertilizantes y plaguicidas",466932.0,CIUDAD AUTONOMA BUENOS AIRES
30714505803,46159 - BIOGROW ARGENTINA S.A.,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2020-06-21T03:00:00Z,2014-04-23,SOCIEDAD ANONIMA,"Venta al por mayor de abonos, fertilizantes y plaguicidas",466932.0,CIUDAD AUTONOMA BUENOS AIRES
30714506575,6582 - Lujan Producciones SRL,Cuenta Contador,Operador,31849274,Churned,100315.0,2016-03-31T03:00:00Z,2014-05-14,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios conexos a la producción de espectáculos teatrales y musicales,900030.0,CIUDAD AUTONOMA BUENOS AIRES
30714506575,6582 - Lujan Producciones SRL,Cuenta Contador,Operador,31849274,Churned,100315.0,2016-03-31T03:00:00Z,2014-05-14,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios conexos a la producción de espectáculos teatrales y musicales,900030.0,CIUDAD AUTONOMA BUENOS AIRES
30714506575,6582 - Lujan Producciones SRL,Cuenta Contador,Operador,31849274,Churned,100315.0,2016-03-31T03:00:00Z,2014-05-14,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios conexos a la producción de espectáculos teatrales y musicales,900030.0,CIUDAD AUTONOMA BUENOS AIRES
30714506575,6582 - Lujan Producciones SRL,Cuenta Contador,Operador,closedwon,Won,100315.0,2019-10-21T03:00:00Z,2014-05-14,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios conexos a la producción de espectáculos teatrales y musicales,900030.0,CIUDAD AUTONOMA BUENOS AIRES
30714506575,6582 - Lujan Producciones SRL,Cuenta Contador,Operador,closedwon,Won,100315.0,2019-10-21T03:00:00Z,2014-05-14,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios conexos a la producción de espectáculos teatrales y musicales,900030.0,CIUDAD AUTONOMA BUENOS AIRES
30714452912,45419 - Trend Securities S.A.,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2020-05-26T03:00:00Z,2014-02-20,SOCIEDAD ANONIMA,Servicios de financiación y actividades financieras n.c.p.,649999.0,CIUDAD AUTONOMA BUENOS AIRES
30714452912,45419 - Trend Securities S.A.,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2020-05-26T03:00:00Z,2014-02-20,SOCIEDAD ANONIMA,Servicios de financiación y actividades financieras n.c.p.,649999.0,CIUDAD AUTONOMA BUENOS AIRES
30714485071,42804 - Foggia Company,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2020-02-12T03:00:00Z,2013-07-29,SOCIEDAD ANONIMA,Producción de espectáculos teatrales y musicales,900011.0,CIUDAD AUTONOMA BUENOS AIRES
30714485071,42804 - Foggia Company,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2020-02-12T03:00:00Z,2013-07-29,SOCIEDAD ANONIMA,Producción de espectáculos teatrales y musicales,900011.0,CIUDAD AUTONOMA BUENOS AIRES
30714485071,42804 - Foggia Company,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2020-02-12T03:00:00Z,2013-07-29,SOCIEDAD ANONIMA,Producción de espectáculos teatrales y musicales,900011.0,CIUDAD AUTONOMA BUENOS AIRES
30714462934,17036 - GREENTEC,Cuenta Pyme,Pyme,closedwon,Won,110347.0,2017-11-27T03:00:00Z,2014-04-24,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios de jardinería y mantenimiento de espacios verdes,813000.0,CIUDAD AUTONOMA BUENOS AIRES
30714462934,17036 - GREENTEC,Cuenta Pyme,Pyme,closedwon,Won,110347.0,2017-11-27T03:00:00Z,2014-04-24,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios de jardinería y mantenimiento de espacios verdes,813000.0,CIUDAD AUTONOMA BUENOS AIRES
30714462934,17036 - GREENTEC,Cuenta Pyme,Pyme,closedwon,Won,110347.0,2017-11-27T03:00:00Z,2014-04-24,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios de jardinería y mantenimiento de espacios verdes,813000.0,CIUDAD AUTONOMA BUENOS AIRES
30714431087,4592 - ALIMENTO AMERICANO S.R.L.,Cuenta Pyme,Pyme,closedwon,Won,83500.0,2025-05-07T20:47:27.533Z,2014-03-19,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Venta al por mayor de carnes rojas y derivados,463121.0,BUENOS AIRES
30714431087,4592 - ALIMENTO AMERICANO S.R.L.,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2015-09-17T03:00:00Z,2014-03-19,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Venta al por mayor de carnes rojas y derivados,463121.0,BUENOS AIRES
30714431087,4592 - ALIMENTO AMERICANO S.R.L.,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2015-09-17T03:00:00Z,2014-03-19,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Venta al por mayor de carnes rojas y derivados,463121.0,BUENOS AIRES
30714431087,4592 - ALIMENTO AMERICANO S.R.L.,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2015-09-17T03:00:00Z,2014-03-19,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Venta al por mayor de carnes rojas y derivados,463121.0,BUENOS AIRES
30714534013,Maullin SA,Cuenta Contador,Híbrido,closedwon,Won,138663.0,2024-02-28T03:00:00Z,2014-04-29,SOCIEDAD ANONIMA,Fabricación de productos elaborados de metal n.c.p.,259999.0,BUENOS AIRES
30714534013,Maullin SA,Cuenta Contador,Híbrido,closedwon,Won,138663.0,2024-02-28T03:00:00Z,2014-04-29,SOCIEDAD ANONIMA,Fabricación de productos elaborados de metal n.c.p.,259999.0,BUENOS AIRES
30714534013,Maullin SA,Cuenta Contador,Híbrido,closedlost,Lost,0.0,2021-11-25T00:00:00Z,2014-04-29,SOCIEDAD ANONIMA,Fabricación de productos elaborados de metal n.c.p.,259999.0,BUENOS AIRES
30714534013,Maullin SA,Cuenta Contador,Híbrido,closedlost,Lost,0.0,2021-11-25T00:00:00Z,2014-04-29,SOCIEDAD ANONIMA,Fabricación de productos elaborados de metal n.c.p.,259999.0,BUENOS AIRES
30714534013,Maullin SA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2019-01-28T03:00:00Z,2014-04-29,SOCIEDAD ANONIMA,Fabricación de productos elaborados de metal n.c.p.,259999.0,BUENOS AIRES
30714534013,Maullin SA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2019-01-28T03:00:00Z,2014-04-29,SOCIEDAD ANONIMA,Fabricación de productos elaborados de metal n.c.p.,259999.0,BUENOS AIRES
30714534013,Maullin SA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2019-01-28T03:00:00Z,2014-04-29,SOCIEDAD ANONIMA,Fabricación de productos elaborados de metal n.c.p.,259999.0,BUENOS AIRES
30714534013,Maullin SA,Cuenta Contador,Híbrido,closedwon,Won,165221.0,2019-01-28T03:00:00Z,2014-04-29,SOCIEDAD ANONIMA,Fabricación de productos elaborados de metal n.c.p.,259999.0,BUENOS AIRES
30714535575,27080 SCMOBILE SRL,Cuenta Contador,Operador,closedwon,Won,146500.0,2025-12-04T19:07:57.080Z,2014-06-11,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios de publicidad n.c.p.,731009.0,CIUDAD AUTONOMA BUENOS AIRES
30714535575,27080 SCMOBILE SRL,Cuenta Contador,Operador,closedwon,Won,146500.0,2025-12-04T19:07:57.080Z,2014-06-11,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios de publicidad n.c.p.,731009.0,CIUDAD AUTONOMA BUENOS AIRES
30714535575,27080 SCMOBILE SRL,Cuenta Contador,Operador,closedwon,Won,165221.0,2021-05-25T03:00:00Z,2014-06-11,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios de publicidad n.c.p.,731009.0,CIUDAD AUTONOMA BUENOS AIRES
30714535575,27080 SCMOBILE SRL,Cuenta Contador,Operador,closedwon,Won,165221.0,2021-05-25T03:00:00Z,2014-06-11,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios de publicidad n.c.p.,731009.0,CIUDAD AUTONOMA BUENOS AIRES
30714535575,27080 SCMOBILE SRL,Cuenta Contador,Operador,closedwon,Won,165221.0,2021-05-25T03:00:00Z,2014-06-11,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios de publicidad n.c.p.,731009.0,CIUDAD AUTONOMA BUENOS AIRES
30714535575,27080 SCMOBILE SRL,Cuenta Contador,Operador,31849274,Churned,110347.0,2018-12-18T03:00:00Z,2014-06-11,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios de publicidad n.c.p.,731009.0,CIUDAD AUTONOMA BUENOS AIRES
30714535575,27080 SCMOBILE SRL,Cuenta Contador,Operador,31849274,Churned,110347.0,2018-12-18T03:00:00Z,2014-06-11,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios de publicidad n.c.p.,731009.0,CIUDAD AUTONOMA BUENOS AIRES
30714535575,27080 SCMOBILE SRL,Cuenta Contador,Operador,31849274,Churned,110347.0,2018-12-18T03:00:00Z,2014-06-11,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios de publicidad n.c.p.,731009.0,CIUDAD AUTONOMA BUENOS AIRES
30714535575,27080 SCMOBILE SRL,Cuenta Contador,Operador,closedwon,Won,138663.0,2021-09-22T03:00:00Z,2014-06-11,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios de publicidad n.c.p.,731009.0,CIUDAD AUTONOMA BUENOS AIRES
30714535575,27080 SCMOBILE SRL,Cuenta Contador,Operador,closedwon,Won,138663.0,2021-09-22T03:00:00Z,2014-06-11,SOCIEDAD DE RESPONSABILIDAD LIMITADA,Servicios de publicidad n.c.p.,731009.0,CIUDAD AUTONOMA BUENOS AIRES
30714502545,32488 - CLEANLIF LIMPIEZA CORPORATIVA S.A.,Cuenta Pyme,Pyme,closedwon,Won,165221.0,2019-05-14T03:00:00Z,2014-04-08,SOCIEDAD ANONIMA,Servicios de limpieza n.c.p.,812090.0,SANTA CRUZ
