Date,Open,High,Low,Close,Adj Close,Volume
1998-09-10,0.323661,0.341518,0.319196,0.340402,0.291478,526881600
1998-09-11,0.343750,0.353795,0.329241,0.335938,0.287655,352284800
1998-09-14,0.341518,0.346540,0.331473,0.332031,0.284310,247072000
1998-09-15,0.328125,0.344308,0.325893,0.340960,0.291955,433652800
1998-09-16,0.344866,0.345982,0.330357,0.333147,0.285265,258876800
1998-09-17,0.321987,0.331473,0.320313,0.321429,0.275231,269292800
1998-09-18,0.321987,0.328125,0.317522,0.328125,0.280965,305076800
1998-09-21,0.318638,0.329799,0.315290,0.329799,0.282398,295870400
1998-09-22,0.331473,0.335938,0.324777,0.330357,0.282876,257936000
1998-09-23,0.332589,0.342634,0.326451,0.342076,0.292911,287918400
1998-09-24,0.338170,0.353237,0.337054,0.343750,0.294344,482843200
1998-09-25,0.340960,0.349888,0.335938,0.345982,0.296255,228289600
1998-09-28,0.354911,0.358817,0.339286,0.348772,0.298645,405417600
1998-09-29,0.348772,0.357143,0.340402,0.352679,0.301990,305132800
1998-09-30,0.345982,0.350446,0.339286,0.340402,0.291478,167182400
1998-10-01,0.328125,0.339286,0.315848,0.318638,0.272842,370216000
1998-10-02,0.316964,0.323661,0.304688,0.313058,0.268064,475574400
1998-10-05,0.303571,0.308594,0.281250,0.287388,0.246083,551880000
1998-10-06,0.300781,0.306362,0.290179,0.290737,0.248951,399862400
1998-10-07,0.289063,0.297433,0.284598,0.285156,0.244172,473356800
1998-10-08,0.276786,0.278460,0.254464,0.275112,0.235571,689214400
1998-10-09,0.283482,0.314732,0.274554,0.313616,0.268541,668236800
1998-10-12,0.334821,0.343192,0.326451,0.334263,0.286221,622899200
1998-10-13,0.339844,0.349888,0.321429,0.345982,0.296255,941628800
1998-10-14,0.354911,0.368862,0.328683,0.333705,0.285743,2280017600
1998-10-15,0.323661,0.332589,0.316964,0.327009,0.280009,840672000
1998-10-16,0.331473,0.339844,0.325893,0.327567,0.280487,615563200
1998-10-19,0.327567,0.339844,0.320313,0.334821,0.286699,475776000
1998-10-20,0.338728,0.340960,0.321429,0.321987,0.275709,382088000
1998-10-21,0.328125,0.334263,0.319196,0.331473,0.283832,430617600
1998-10-22,0.329241,0.335938,0.323661,0.328125,0.280965,317374400
1998-10-23,0.328125,0.329241,0.313616,0.316964,0.271408,355980800
1998-10-26,0.321987,0.337054,0.316964,0.334263,0.286221,475843200
1998-10-27,0.339286,0.347656,0.313058,0.314732,0.269497,538193600
1998-10-28,0.314732,0.330357,0.313616,0.328683,0.281443,363708800
1998-10-29,0.325335,0.334263,0.319754,0.325335,0.278576,344579200
1998-10-30,0.328683,0.334821,0.323661,0.331473,0.283832,317643200
1998-11-02,0.334821,0.337054,0.332589,0.335938,0.287655,253769600
1998-11-03,0.333705,0.341518,0.333147,0.337612,0.289088,370451200
1998-11-04,0.344308,0.349330,0.340402,0.345424,0.295778,627883200
1998-11-05,0.342634,0.351563,0.339844,0.340960,0.291955,607118400
1998-11-06,0.338170,0.341518,0.332589,0.339844,0.291000,797339200
1998-11-09,0.336496,0.340402,0.316964,0.327009,0.280009,660788800
1998-11-10,0.323103,0.323661,0.312500,0.313616,0.268541,883982400
1998-11-11,0.319196,0.319754,0.292411,0.299665,0.256596,948505600
1998-11-12,0.295759,0.307478,0.293527,0.303571,0.259940,595100800
1998-11-13,0.311942,0.321987,0.309710,0.318638,0.272842,791817600
1998-11-16,0.320871,0.328125,0.316406,0.321429,0.275231,384529600
1998-11-17,0.319196,0.319754,0.310268,0.310826,0.266152,210728000
1998-11-18,0.314174,0.321429,0.311384,0.316406,0.270930,329660800
1998-11-19,0.316964,0.332031,0.316406,0.319196,0.273319,346528000
1998-11-20,0.325335,0.328125,0.310268,0.315290,0.269975,399224000
1998-11-23,0.317522,0.328683,0.314174,0.323661,0.277143,577953600
1998-11-24,0.322545,0.328125,0.319196,0.320871,0.274754,319748800
1998-11-25,0.320313,0.321987,0.311942,0.313616,0.268541,303800000
1998-11-27,0.313058,0.313616,0.310268,0.313058,0.268064,153104000
1998-11-30,0.308594,0.310826,0.283482,0.285156,0.244172,561489600
1998-12-01,0.285714,0.310826,0.282366,0.304688,0.260897,865737600
1998-12-02,0.304688,0.329241,0.299107,0.321429,0.275231,962483200
1998-12-03,0.324219,0.325893,0.300223,0.300781,0.257551,626046400
1998-12-04,0.306362,0.307478,0.285714,0.292411,0.250384,721369600
1998-12-07,0.297991,0.301339,0.292411,0.301339,0.258029,566596800
1998-12-08,0.303013,0.303013,0.285714,0.286272,0.245127,680108800
1998-12-09,0.291853,0.293527,0.282366,0.285714,0.244650,592916800
1998-12-10,0.291853,0.294085,0.284598,0.285714,0.244650,391249600
1998-12-11,0.287946,0.303571,0.285714,0.301339,0.258029,689998400
1998-12-14,0.293527,0.297433,0.287946,0.290179,0.248473,501446400
1998-12-15,0.292411,0.300223,0.292411,0.299665,0.256596,264712000
1998-12-16,0.301339,0.305246,0.291295,0.292969,0.250862,374348800
1998-12-17,0.294085,0.301339,0.292411,0.298549,0.255640,330612800
1998-12-18,0.297991,0.315848,0.296875,0.314174,0.269019,791492800
1998-12-21,0.315848,0.318080,0.305804,0.313058,0.268064,357448000
1998-12-22,0.324777,0.340402,0.321429,0.339286,0.290522,1150800000
1998-12-23,0.344866,0.361607,0.342634,0.355469,0.304379,1235035200
1998-12-24,0.356027,0.357143,0.349888,0.350446,0.300078,199987200
1998-12-28,0.348214,0.367188,0.348214,0.364955,0.312501,725312000
1998-12-29,0.367188,0.370536,0.359375,0.364397,0.312024,387352000
1998-12-30,0.358259,0.367188,0.357143,0.357701,0.306290,237361600
1998-12-31,0.361607,0.369420,0.352679,0.365513,0.312979,271689600
1999-01-04,0.376116,0.377232,0.357143,0.368304,0.315369,952884800
1999-01-05,0.374442,0.392299,0.370536,0.386719,0.331138,1410113600
1999-01-06,0.393973,0.393973,0.366071,0.372768,0.319192,1348569600
1999-01-07,0.377232,0.402344,0.376116,0.401786,0.344039,1429019200
1999-01-08,0.415737,0.418527,0.392857,0.401786,0.344039,678832000
1999-01-11,0.408482,0.411272,0.400670,0.409598,0.350728,560974400
1999-01-12,0.413504,0.416295,0.393973,0.411830,0.352639,820736000
1999-01-13,0.382813,0.422433,0.377232,0.415179,0.355507,1047816000
1999-01-14,0.406250,0.410714,0.366629,0.369420,0.316325,1723859200
1999-01-15,0.373326,0.376116,0.357143,0.368862,0.315847,1006006400
1999-01-19,0.374442,0.377790,0.360491,0.364955,0.312501,534889600
1999-01-20,0.366629,0.375000,0.361607,0.362165,0.310113,778120000
1999-01-21,0.361049,0.362165,0.334821,0.346540,0.296733,600488000
1999-01-22,0.336496,0.352679,0.330915,0.345982,0.296255,345766400
1999-01-25,0.350446,0.353237,0.346540,0.351563,0.301034,385336000
1999-01-26,0.356585,0.364955,0.353795,0.361607,0.309635,560044800
1999-01-27,0.366071,0.369420,0.356585,0.358259,0.306768,364952000
1999-01-28,0.364955,0.368304,0.359933,0.364955,0.312501,336280000
1999-01-29,0.367746,0.371094,0.357143,0.367746,0.314891,242715200
1999-02-01,0.372210,0.374442,0.359933,0.365513,0.312979,278913600
1999-02-02,0.360491,0.363839,0.348214,0.349888,0.299600,307160000
1999-02-03,0.348214,0.362165,0.345982,0.358817,0.307246,338744000
1999-02-04,0.358817,0.359375,0.337054,0.338170,0.289566,463780800
1999-02-05,0.341518,0.342634,0.316964,0.324219,0.277620,777201600
1999-02-08,0.327567,0.338728,0.323661,0.337054,0.288611,468227200
1999-02-09,0.338728,0.348772,0.330915,0.332031,0.284310,701153600
1999-02-10,0.329241,0.345424,0.321429,0.342076,0.292911,563628800
1999-02-11,0.345982,0.354911,0.344308,0.353795,0.302946,565196800
1999-02-12,0.349330,0.349330,0.330357,0.336496,0.288133,428904000
1999-02-16,0.347098,0.347098,0.338170,0.342076,0.292911,300227200
1999-02-17,0.340402,0.345424,0.329799,0.330357,0.282876,296060800
1999-02-18,0.335379,0.338170,0.317522,0.321429,0.275231,500169600
1999-02-19,0.323661,0.336496,0.323103,0.332031,0.284310,361692800
1999-02-22,0.333705,0.347098,0.332589,0.343192,0.293867,298670400
1999-02-23,0.344308,0.353237,0.338728,0.343192,0.293867,322179200
1999-02-24,0.346540,0.348214,0.333705,0.334263,0.286221,212755200
1999-02-25,0.333147,0.336496,0.325893,0.329799,0.282398,264600000
1999-02-26,0.325893,0.330357,0.308036,0.310826,0.266152,667251200
1999-03-01,0.310826,0.310826,0.300223,0.301339,0.258029,487827200
1999-03-02,0.304688,0.315290,0.301339,0.309152,0.264719,683054400
1999-03-03,0.310268,0.313616,0.299107,0.305246,0.261374,293350400
1999-03-04,0.308036,0.308036,0.289063,0.298549,0.255640,367270400
1999-03-05,0.306362,0.306362,0.289063,0.296317,0.253729,468036800
1999-03-08,0.296875,0.309710,0.296317,0.306920,0.262808,550670400
1999-03-09,0.306362,0.306920,0.299107,0.304688,0.260897,319692800
1999-03-10,0.305246,0.305246,0.289621,0.290737,0.248951,546280000
1999-03-11,0.287946,0.302455,0.285714,0.287388,0.246083,473659200
1999-03-12,0.288504,0.299107,0.288504,0.296317,0.253729,271398400
1999-03-15,0.297433,0.312500,0.296875,0.304129,0.260418,352161600
1999-03-16,0.312500,0.317522,0.311942,0.316964,0.271408,399828800
1999-03-17,0.320871,0.321987,0.303013,0.304129,0.260418,366318400
1999-03-18,0.306920,0.318080,0.305804,0.316964,0.271408,227080000
1999-03-19,0.320871,0.321429,0.293527,0.299107,0.256118,536502400
1999-03-22,0.303571,0.314174,0.294085,0.313058,0.268064,593611200
1999-03-23,0.307478,0.307478,0.292411,0.294643,0.252295,415553600
1999-03-24,0.296875,0.301339,0.290179,0.300781,0.257551,400153600
1999-03-25,0.306920,0.311384,0.297991,0.301897,0.258507,399963200
1999-03-26,0.301339,0.301897,0.294643,0.296875,0.254206,253836800
1999-03-29,0.299107,0.316406,0.298549,0.315848,0.270453,568870400
1999-03-30,0.312500,0.324777,0.312500,0.320313,0.274276,554523200
1999-03-31,0.324777,0.331473,0.320313,0.320871,0.274754,422352000
1999-04-01,0.321987,0.327567,0.319196,0.321987,0.275709,262057600
1999-04-05,0.321429,0.338170,0.321429,0.330915,0.283354,460936000
1999-04-06,0.328683,0.342076,0.328683,0.339286,0.290522,628588800
1999-04-07,0.339844,0.341518,0.324777,0.331473,0.283832,411812800
1999-04-08,0.329241,0.330915,0.321429,0.329241,0.281921,296408000
1999-04-09,0.323661,0.332589,0.320871,0.328125,0.280965,268542400
1999-04-12,0.312500,0.329241,0.311384,0.323661,0.277143,395819200
1999-04-13,0.324219,0.328683,0.308036,0.309152,0.264719,412384000
1999-04-14,0.314732,0.330915,0.312500,0.317243,0.271647,681027200
1999-04-15,0.315848,0.323103,0.306362,0.319196,0.273319,1734476800
1999-04-16,0.320313,0.321987,0.314732,0.316406,0.270930,502219200
1999-04-19,0.318638,0.321429,0.299107,0.302455,0.258985,921816000
1999-04-20,0.302455,0.310268,0.299107,0.304129,0.260418,523857600
1999-04-21,0.303571,0.306920,0.299107,0.306920,0.262808,351400000
1999-04-22,0.313058,0.327009,0.313058,0.324777,0.278098,740174400
1999-04-23,0.323661,0.352121,0.323661,0.349888,0.299600,1046841600
1999-04-26,0.352679,0.368304,0.350446,0.365513,0.312979,927931200
1999-04-27,0.383929,0.409040,0.383929,0.408482,0.349773,2106048000
1999-04-28,0.398438,0.407924,0.389509,0.393415,0.336871,954990400
1999-04-29,0.386161,0.396205,0.373047,0.383929,0.328749,789308800
1999-04-30,0.392857,0.420759,0.392857,0.410714,0.351684,1472329600
1999-05-03,0.411272,0.446429,0.408482,0.442522,0.378920,1470436800
1999-05-04,0.430804,0.434152,0.412388,0.415179,0.355507,811238400
1999-05-05,0.413504,0.419643,0.398438,0.419643,0.359329,579297600
1999-05-06,0.415737,0.418527,0.392857,0.397321,0.340216,433148800
1999-05-07,0.398438,0.409598,0.381696,0.409598,0.350728,434716800
1999-05-10,0.417411,0.419085,0.398438,0.404018,0.345950,392996800
1999-05-11,0.400670,0.412388,0.388951,0.399554,0.342128,458595200
1999-05-12,0.400670,0.415179,0.393973,0.415179,0.355507,395124800
1999-05-13,0.414621,0.417969,0.406250,0.412388,0.353117,295523200
1999-05-14,0.402902,0.409040,0.396205,0.396205,0.339260,226632000
1999-05-17,0.390625,0.398996,0.383929,0.396205,0.339260,210761600
1999-05-18,0.400112,0.410714,0.396205,0.404018,0.345950,418376000
1999-05-19,0.406250,0.408482,0.388393,0.403460,0.345472,298278400
1999-05-20,0.405692,0.408482,0.379464,0.379464,0.324925,417715200
1999-05-21,0.383929,0.395647,0.380022,0.392299,0.335916,463187200
1999-05-24,0.389509,0.395647,0.373884,0.374442,0.320625,260926400
1999-05-25,0.371094,0.378906,0.365513,0.370536,0.317280,366508800
1999-05-26,0.372768,0.396205,0.368304,0.393415,0.336871,437550400
1999-05-27,0.385603,0.390625,0.381138,0.388393,0.332571,336761600
1999-05-28,0.386719,0.395647,0.385045,0.393415,0.336871,201129600
1999-06-01,0.401786,0.404576,0.396205,0.400112,0.342606,461025600
1999-06-02,0.397321,0.428013,0.392857,0.415737,0.355985,521057600
1999-06-03,0.418527,0.428571,0.417969,0.423549,0.362674,488510400
1999-06-04,0.425223,0.430246,0.421875,0.429688,0.367931,368681600
1999-06-07,0.429688,0.437500,0.424107,0.436942,0.374142,418286400
1999-06-08,0.435268,0.435826,0.424665,0.425781,0.364585,313656000
1999-06-09,0.423549,0.433036,0.423549,0.432478,0.370320,353785600
1999-06-10,0.427455,0.430804,0.422433,0.429688,0.367931,317049600
1999-06-11,0.429688,0.433036,0.412946,0.414621,0.355029,185046400
1999-06-14,0.415179,0.416295,0.402902,0.405692,0.347384,157080000
1999-06-15,0.403460,0.417411,0.402902,0.411272,0.352162,130390400
1999-06-16,0.414063,0.429129,0.414063,0.428013,0.366497,225019200
1999-06-17,0.425223,0.428571,0.408482,0.414063,0.354551,224403200
1999-06-18,0.405134,0.421875,0.403460,0.420759,0.360285,208062400
1999-06-21,0.419643,0.421875,0.410714,0.415179,0.355507,135150400
1999-06-22,0.413504,0.419085,0.405134,0.405134,0.346906,151076800
1999-06-23,0.402344,0.402623,0.388951,0.390067,0.334004,531496000
1999-06-24,0.389509,0.389509,0.377232,0.377790,0.323492,433361600
1999-06-25,0.379464,0.381138,0.375558,0.376674,0.322536,294134400
1999-06-28,0.378906,0.383371,0.378348,0.380022,0.325403,277692800
1999-06-29,0.381417,0.406808,0.380580,0.405134,0.346906,380385600
1999-06-30,0.407924,0.419085,0.401228,0.413504,0.354073,343268800
1999-07-01,0.413504,0.415737,0.404018,0.404576,0.346428,149217600
1999-07-02,0.406529,0.418527,0.403460,0.413504,0.354073,123681600
1999-07-06,0.410156,0.425223,0.409040,0.422991,0.362196,453812800
1999-07-07,0.422991,0.453125,0.419643,0.445313,0.381310,1099156800
1999-07-08,0.456473,0.491629,0.454241,0.486607,0.416669,1625041600
1999-07-09,0.486607,0.496652,0.473214,0.496652,0.425270,608697600
1999-07-12,0.495536,0.496652,0.483817,0.486607,0.416669,303912000
1999-07-13,0.477679,0.483817,0.472098,0.479353,0.410458,283259200
1999-07-14,0.486607,0.505580,0.486607,0.499442,0.427659,624556800
1999-07-15,0.498884,0.499442,0.458147,0.475446,0.407112,1691804800
1999-07-16,0.478795,0.486607,0.473214,0.473772,0.405679,411499200
1999-07-19,0.481585,0.498326,0.467076,0.486049,0.416191,561299200
1999-07-20,0.487165,0.495536,0.470982,0.472098,0.404245,442075200
1999-07-21,0.482701,0.494978,0.472098,0.482701,0.413324,718166400
1999-07-22,0.478795,0.481027,0.456473,0.467634,0.400423,406728000
1999-07-23,0.471540,0.479911,0.470424,0.476004,0.407590,229051200
1999-07-26,0.472098,0.473214,0.454241,0.454799,0.389433,351187200
1999-07-27,0.469866,0.481585,0.468750,0.479353,0.410458,395908800
1999-07-28,0.481027,0.494420,0.473214,0.485491,0.415713,328910400
1999-07-29,0.476563,0.493304,0.474330,0.481027,0.411891,275475200
1999-07-30,0.486607,0.501116,0.486607,0.497210,0.425748,383140800
1999-08-02,0.496652,0.517857,0.495536,0.497768,0.426226,362443200
1999-08-03,0.506696,0.512835,0.478795,0.493304,0.422404,368379200
1999-08-04,0.492746,0.498884,0.475446,0.480469,0.411413,371425600
1999-08-05,0.477679,0.489955,0.465402,0.488839,0.418580,322537600
1999-08-06,0.482701,0.493862,0.477679,0.483259,0.413802,435556800
1999-08-09,0.485212,0.492746,0.484375,0.486049,0.416191,233284800
1999-08-10,0.482143,0.500000,0.478795,0.494420,0.423359,416225600
1999-08-11,0.500000,0.533482,0.499442,0.532924,0.456329,850337600
1999-08-12,0.527344,0.547991,0.523438,0.535714,0.458718,666108800
1999-08-13,0.541295,0.553571,0.534598,0.536272,0.459196,298435200
1999-08-16,0.534040,0.541853,0.531250,0.540179,0.462541,276931200
1999-08-17,0.538504,0.539063,0.526228,0.538504,0.461107,320936000
1999-08-18,0.536272,0.553571,0.532366,0.536830,0.459674,468574400
1999-08-19,0.534040,0.540179,0.522879,0.524554,0.449162,550020800
1999-08-20,0.529018,0.530134,0.519531,0.528460,0.452507,327947200
1999-08-23,0.530134,0.547991,0.529576,0.542411,0.464453,355566400
1999-08-24,0.539063,0.542411,0.535156,0.539063,0.461586,502264000
1999-08-25,0.541853,0.549107,0.536830,0.547991,0.469230,295164800
1999-08-26,0.545759,0.563616,0.545759,0.554688,0.474965,404488000
1999-08-27,0.560268,0.580357,0.559710,0.578125,0.495034,446835200
1999-08-30,0.580357,0.580357,0.553571,0.554129,0.474486,336593600
1999-08-31,0.558873,0.588170,0.554129,0.582589,0.498856,634547200
1999-09-01,0.598214,0.614397,0.589286,0.612723,0.524659,788625600
1999-09-02,0.603795,0.637835,0.597098,0.630022,0.539472,895148800
1999-09-03,0.642299,0.671875,0.629464,0.656250,0.561930,1635267200
1999-09-07,0.658482,0.695871,0.656250,0.681920,0.583910,984793600
1999-09-08,0.680246,0.693638,0.665179,0.665179,0.569576,762204800
1999-09-09,0.674107,0.678013,0.659598,0.674665,0.577698,534083200
1999-09-10,0.678571,0.693638,0.666853,0.691406,0.592033,458763200
1999-09-13,0.688058,0.688058,0.667969,0.669643,0.573398,252000000
1999-09-14,0.667132,0.700893,0.666853,0.694754,0.594900,388292800
1999-09-15,0.704241,0.706473,0.671875,0.672991,0.576265,359576000
1999-09-16,0.679129,0.696987,0.659598,0.685826,0.587255,441884800
1999-09-17,0.690290,0.694196,0.680804,0.686942,0.588211,277278400
1999-09-20,0.687500,0.715402,0.686384,0.705915,0.604457,456668800
1999-09-21,0.653460,0.654018,0.616071,0.618304,0.529438,3357558400
1999-09-22,0.622768,0.639509,0.616211,0.627790,0.537560,1123169600
1999-09-23,0.635045,0.636161,0.562500,0.565290,0.484043,1143755200
1999-09-24,0.565848,0.598354,0.562500,0.579799,0.496467,1179875200
1999-09-27,0.592634,0.595982,0.546317,0.547433,0.468753,948192000
1999-09-28,0.549107,0.553571,0.512835,0.532366,0.455851,1414963200
1999-09-29,0.537946,0.546875,0.517857,0.527344,0.451551,657283200
1999-09-30,0.531808,0.573103,0.529018,0.565290,0.484043,908084800
1999-10-01,0.554688,0.557478,0.531250,0.551060,0.471859,614790400
1999-10-04,0.556920,0.579241,0.556920,0.576451,0.493600,459356800
1999-10-05,0.585938,0.608259,0.578125,0.606585,0.519403,814206400
1999-10-06,0.619420,0.621652,0.598214,0.599888,0.513669,804272000
1999-10-07,0.611049,0.612723,0.579241,0.592634,0.507457,605886400
1999-10-08,0.590960,0.592076,0.566964,0.585379,0.501245,382804800
1999-10-11,0.589286,0.609375,0.589286,0.595424,0.509846,263121600
1999-10-12,0.606027,0.621652,0.598214,0.604353,0.517492,563752000
1999-10-13,0.594866,0.620536,0.569196,0.571708,0.489539,636731200
1999-10-14,0.618304,0.654576,0.616071,0.653460,0.559541,1898803200
1999-10-15,0.635045,0.676897,0.626674,0.665737,0.570053,1173177600
1999-10-18,0.659598,0.662946,0.635045,0.654018,0.560019,776406400
1999-10-19,0.639509,0.669643,0.611049,0.611607,0.523704,1022582400
1999-10-20,0.625000,0.671875,0.625000,0.670759,0.574354,1081404800
1999-10-21,0.647879,0.688058,0.646205,0.679688,0.581999,793452800
1999-10-22,0.688616,0.689732,0.655134,0.660156,0.565275,419507200
1999-10-25,0.662946,0.679688,0.658482,0.665179,0.569576,326592000
1999-10-26,0.669085,0.674107,0.654576,0.670201,0.573876,361435200
1999-10-27,0.664063,0.684152,0.655692,0.681920,0.583910,443072000
1999-10-28,0.688058,0.705357,0.679129,0.695313,0.595379,504089600
1999-10-29,0.703683,0.723772,0.703683,0.715402,0.612580,523051200
1999-11-01,0.714286,0.720424,0.690848,0.693080,0.593467,278577600
1999-11-02,0.696429,0.729353,0.690290,0.716518,0.613536,399235200
1999-11-03,0.728795,0.743304,0.723214,0.727679,0.623093,328462400
1999-11-04,0.732701,0.762277,0.719866,0.746652,0.639339,379086400
1999-11-05,0.755580,0.789063,0.750000,0.788504,0.675176,416808000
1999-11-08,0.783482,0.872628,0.774554,0.860491,0.736816,950924800
1999-11-09,0.842634,0.843750,0.785714,0.800223,0.685211,809177600
1999-11-10,0.787946,0.832589,0.786830,0.816406,0.699068,577897600
1999-11-11,0.817801,0.827009,0.802455,0.823661,0.705280,269875200
1999-11-12,0.820871,0.821429,0.780134,0.809152,0.692856,279059200
1999-11-15,0.800223,0.829241,0.790179,0.798549,0.683777,259907200
1999-11-16,0.803571,0.819196,0.790179,0.814174,0.697156,233856000
1999-11-17,0.809710,0.845982,0.803571,0.805804,0.689989,364571200
1999-11-18,0.813058,0.813616,0.789621,0.800223,0.685211,364784000
1999-11-19,0.799107,0.829241,0.786272,0.825335,0.706713,312513600
1999-11-22,0.819196,0.819196,0.796875,0.809152,0.692856,202361600
1999-11-23,0.819196,0.850446,0.790179,0.828683,0.709580,543312000
1999-11-24,0.830357,0.848214,0.818638,0.845424,0.723915,215107200
1999-11-26,0.845982,0.852679,0.840402,0.848772,0.726782,132070400
1999-11-29,0.841518,0.890625,0.832589,0.844308,0.722959,464161600
1999-11-30,0.876116,0.926339,0.869420,0.873884,0.748284,843180800
1999-12-01,0.901786,0.933036,0.893415,0.920201,0.787944,618564800
1999-12-02,0.920759,0.987723,0.908482,0.983817,0.842417,567358400
1999-12-03,1.001674,1.031808,0.998884,1.026786,0.879210,647920000
1999-12-06,1.022879,1.047433,0.994978,1.035714,0.886855,466782400
1999-12-07,1.040737,1.053571,1.017857,1.051897,0.900713,445020800
1999-12-08,1.037946,1.052455,0.977679,0.982701,0.841462,412350400
1999-12-09,0.991071,0.991071,0.900670,0.939732,0.804668,855198400
1999-12-10,0.940290,0.975446,0.883929,0.919643,0.787467,637761600
1999-12-13,0.914202,0.915179,0.883371,0.883929,0.756886,529961600
1999-12-14,0.878348,0.890625,0.845982,0.847098,0.725348,435870400
1999-12-15,0.832589,0.868304,0.813058,0.866071,0.741594,622977600
1999-12-16,0.875000,0.878348,0.839286,0.877790,0.751629,463825600
1999-12-17,0.900670,0.910714,0.879464,0.892857,0.764531,495006400
1999-12-20,0.888951,0.889509,0.862723,0.875000,0.749240,283987200
1999-12-21,0.876674,0.920201,0.874442,0.915179,0.783644,307596800
1999-12-22,0.918527,0.933594,0.881696,0.892299,0.764053,327073600
1999-12-23,0.909040,0.930804,0.902344,0.924107,0.791289,229532800
1999-12-27,0.931920,0.932478,0.886161,0.886719,0.759275,168392000
1999-12-28,0.885045,0.889509,0.848214,0.876674,0.750673,247576000
1999-12-29,0.864397,0.912388,0.852679,0.898996,0.769787,284502400
1999-12-30,0.912388,0.929688,0.889509,0.895647,0.766920,207144000
1999-12-31,0.901228,0.918527,0.888393,0.917969,0.786033,163811200
2000-01-03,0.936384,1.004464,0.907924,0.999442,0.855797,535796800
2000-01-04,0.966518,0.987723,0.903460,0.915179,0.783644,512377600
2000-01-05,0.926339,0.987165,0.919643,0.928571,0.795112,778321600
2000-01-06,0.947545,0.955357,0.848214,0.848214,0.726304,767972800
2000-01-07,0.861607,0.901786,0.852679,0.888393,0.760708,460734400
2000-01-10,0.910714,0.912946,0.845982,0.872768,0.747329,505064000
2000-01-11,0.856585,0.887277,0.808036,0.828125,0.709102,441548800
2000-01-12,0.848214,0.852679,0.772321,0.778460,0.666575,976068800
2000-01-13,0.843610,0.881696,0.825893,0.863839,0.739683,1032684800
2000-01-14,0.892857,0.912946,0.887277,0.896763,0.767875,390376000
2000-01-18,0.901786,0.946429,0.896763,0.928013,0.794634,459177600
2000-01-19,0.943080,0.970982,0.922991,0.951451,0.814703,597643200
2000-01-20,1.031250,1.084821,1.013393,1.013393,0.867742,1831132800
2000-01-21,1.020089,1.020089,0.983817,0.993862,0.851019,495924800
2000-01-24,0.968192,1.006696,0.938616,0.948661,0.812314,440876800
2000-01-25,0.937500,1.010045,0.914063,1.002232,0.858186,497145600
2000-01-26,0.982143,1.019531,0.979911,0.983817,0.842417,367158400
2000-01-27,0.971540,1.008929,0.955357,0.982143,0.840984,340144000
2000-01-28,0.965960,0.989955,0.898438,0.907366,0.776954,423348800
2000-01-31,0.901786,0.927455,0.843750,0.926339,0.793200,701680000
2000-02-01,0.928571,0.937500,0.892857,0.895089,0.766442,318035200
2000-02-02,0.899554,0.911830,0.866071,0.882254,0.755452,464195200
2000-02-03,0.895647,0.930804,0.895089,0.922433,0.789856,475193600
2000-02-04,0.928013,0.982143,0.925223,0.964286,0.825693,425320000
2000-02-07,0.964286,1.020089,0.945871,1.018415,0.872043,441067200
2000-02-08,1.017857,1.036830,0.993304,1.025670,0.878255,408643200
2000-02-09,1.018973,1.045759,1.003906,1.005580,0.861052,299364800
2000-02-10,1.007813,1.016741,0.982143,1.013393,0.867742,302982400
2000-02-11,1.014509,1.018973,0.966518,0.970982,0.831427,212251200
2000-02-14,0.976004,1.034598,0.969866,1.034040,0.885422,367539200
2000-02-15,1.029018,1.070871,1.028460,1.062500,0.909791,485744000
2000-02-16,1.051339,1.054688,1.001116,1.018973,0.872521,378246400
2000-02-17,1.028460,1.031250,1.010045,1.025670,0.878255,289497600
2000-02-18,1.023438,1.030134,0.989955,0.993304,0.850541,233441600
2000-02-22,0.983259,1.044085,0.952567,1.016183,0.870132,422296000
2000-02-23,1.011021,1.062500,0.991071,1.037946,0.888767,473099200
2000-02-24,1.047433,1.063616,0.997768,1.028599,0.880763,376432000
2000-02-25,1.025112,1.044643,0.983259,0.985491,0.843851,249144000
2000-02-28,0.983259,1.026786,0.967634,1.011161,0.865831,328328000
2000-02-29,1.013951,1.046875,1.005022,1.023438,0.876344,368961600
2000-03-01,1.058594,1.179129,1.058036,1.163504,0.996278,1077003200
2000-03-02,1.133929,1.142299,1.077567,1.089286,0.932728,311259200
2000-03-03,1.114955,1.144950,1.071429,1.142857,0.978599,323366400
2000-03-06,1.125000,1.152902,1.116071,1.122210,0.960919,210560000
2000-03-07,1.128906,1.137835,1.081473,1.097098,0.939417,273011200
2000-03-08,1.097098,1.106585,1.058594,1.089286,0.932728,271230400
2000-03-09,1.079241,1.116071,1.055804,1.091518,0.934639,276718400
2000-03-10,1.086496,1.142299,1.080357,1.122768,0.961398,248606400
2000-03-13,1.090402,1.129464,1.066964,1.083147,0.927471,303956800
2000-03-14,1.082310,1.109375,1.017857,1.020089,0.873476,428579200
2000-03-15,1.032366,1.073661,1.018973,1.037946,0.888767,443609600
2000-03-16,1.047433,1.089286,1.022321,1.085379,0.929382,378100800
2000-03-17,1.072545,1.116071,1.068080,1.116071,0.955663,305043200
2000-03-20,1.102679,1.127232,1.092634,1.098214,0.940373,204489600
2000-03-21,1.094308,1.220982,1.085938,1.204799,1.031638,524328000
2000-03-22,1.185547,1.289063,1.174665,1.287388,1.102357,567996800
