,Time,ProductId,UserId,Score,Summary,Text
577,1351209600,B0012XBD7I,A32NC2UF34RJQY,5,Great for HS lunch,"Great for HS lunch, kid enjoy as a snack also, will buy again. Salted chips are good too, tried them too."
578,1351209600,B0032CJY6E,AMUFDD2T1UU3W,5,Great service for hard to find product,"I purchased this along with Applemon and am VERY happy with how promptly it arrived and am THRILLED that I can now just order this right here on Amazon instead of driving myself crazy looking for it in stores that don't carry it anymore. The price is great, too. Funky Monkey has had me hooked for years. What makes it different from other freeze-dried fruits out there is that it is actually full of flavor."
579,1351209600,B005EF0HZ4,A1JXSMYVHFPWM1,2,Disappointed,"I have not been able to find the Maple flavor cookies in my area anywhere so I was happy Amazon had them available for order. Amazon:Always my friend!<br />However,the cookies had a nutty flavor I guess but just Not Maple. OH,how I  tried to taste the maple flavor but it is not there! I love maple anything, ice cream etc but these cookies just did not measure up so all those calories for nothing. Lucy's does make a good cookie but this flavor was a disappointment. No wonder I could not find them!"
580,1351209600,B005UGSR72,A1PFJU470P7MWW,4,"Very good, not great","Tastes good, but not sure you can really taste the Kona. Makes for nice cup of coffee, but I wouldn't pay a premium."
581,1351209600,B005K4Q1W2,A2TZKSY1ZWPOU9,5,Great Hot Cider!!!,It is hard to find much of anything sugarfree that really tastes good but this apple cider is the best.  I also love the regular hot apple cider in sugarfree form.
582,1351209600,B0058CGLH6,A3QRR5YN6ALFPG,1,If you like Campbells Pepper pot soup then don't buy this!,"Not at all like pepper pot soup, it is just a crab soup that has very little flavor and in no way should be called pepper pot."
583,1351209600,B005FKRTN6,A382JIHUMW9B63,5,Best Ice tea we've had!,"We go to a local mom and pops Italian restaurant in our neighborhood and always loved their ice tea. One day we asked the owner what they use to brew it with and he told us Calypso by Mighty Leaf. He even gave us a sample bag to take home with us. Anyways, we have been ordering it ever since and love it. If you are an ice tea lover, this is the best you can use. It has this subtle kind of passion fruit like after taste.. which compliments every time you take a sip and exhale."
584,1351209600,B001B4VOQI,A3SSEJ8IEM4YGW,5,Dogs love it.,"This is the ""all gone"" treat after dinner.  It's the only treat that the dogs work for; and I did run the chance of losing a hand.  They know a new command now:  ""be gentle"" when taking liver treats."
585,1351209600,B001B4VOQI,AUINI96NMGXUI,5,Love this faucet,Love this faucet.  My husband had installed the same one in our old house so when our current faucet was leaking I told him not to fix it and we would buy the same one.  It was easy enough for him to install but he did need my assistance a few times to help hold some things in place. Looks great and works great.
586,1351209600,B005EF0HZ4,A2A5Z7LC91EFVA,5,Gluten Free Kid,"We LOVE Lucy's cookies!  The Maple Bliss are wonderful, just too bad they are so hard to find. We went through our order in no time and will be reordering soon."
587,1351209600,B003MP12MU,A2RCQKSH9Y972I,3,Not very hot,"These are not very hot.<br /><br />They are about as hot as cayenne flavored peanuts.<br /><br />No ghost chile heat level.<br /><br />The Hottest Fn Nuts are much hotter and better flavored.<br /><br />These are mild enough for children, and would make a good gift for someone new to hot snacks, but it is not likely to please chileheads."
588,1351209600,B003B3OOPA,A1IDRPIHIMFU3Z,5,Ezcema Treatment,My 7 mo old had ezcema from our laundry detergent...a little coconut oil healed him right up!  I even blogged about it while doing research...here's my link if you'd like to read more. [...]
589,1351209600,B003194PBC,A2FSDQY5AI6TNX,5,My furbabies LOVE these!,"Shake the container and they come running. Even my boy cat, who isn't big on ANY food, loves these! A winner in our house! Two paws up!"
590,1351209600,B003G52BN0,A2O4V3MCB7EPPU,4,One of my favorite K-cups flavors,This is one of my favorite k-cup flavors.  The coffee roast is mild and has just the right amount of coconut flavor. It is not over powering or cloying.  I like to brew this on the second to largest size setting (on my machine) and add one splenda and liquid carmel creamer.  It sounds like a weird combo but it's really good.  It's my Saturday morning go to coffee combo.
591,1351209600,B004NZ0JIQ,A2K082DNME4G2P,5,Delicious!!!!,"A coffee treat. Now that my husband and I drink this coffee, there is no going back to the plain stuff ;)."
592,1351209600,B003QNJYXM,AYTSBGA5A3UWI,5,A God Sent Remedy!!!,I love this stuff! It's a God sent Remedy for hangovers!.... I understand the health concerns many people have and I can also see that this can be habit forming. I make sure I only take one every so often and not everyday.
593,1351209600,B005HI557S,A36ERNIM0TKG3T,5,Hidden Springs Maple syrup,"This is one of the very finest maple syrups I have ordered and enjoyed. I bought the Fancy Grade, for the light amber color. It has a very great taste. I will reorder."
594,1351209600,B004EHXOWG,A2GHZMH24WP4I4,3,Great Product not so great USPS delivery,"I use a lot of Clamato juice for mixed drinks and have gotten several orders from Amazon at a great price with good service for the subscribe and save. Unfortunately the postal carrier decided not to leave this shipment due to rain. Fine if you can't bag it than leave a delivery notice and re-attempt. Not so. Who knows how long it would have sat in the local post office if I hadn't have tracked the package. I finally called and after getting a bit of a run around they agreed to deliver it the next day if it didn't rain. It didn't and I had left instructions for the carrier in case of rain. Still all in all my delivery experience has not been an issue with Amazon.<br /><br />Now, as I've found several other subscribe and save items, the price just went up so I can buy it cheaper locally. Really disappointed as I like the convenience of having it delivered. This product has had no price increases locally in well over a year so I'm a bit confused why Amazon needed to raise it's price."
595,1351209600,B000G1CG50,A3VBVJ6UG09MFC,5,Yummy Chummies,All my dogs love them. Healthy treats. Not great for training as they crumble when you try to break them into pieces
596,1351209600,B003YZ3MN0,A10J6HSUU9ZAGJ,5,Best beans your money can buy,"These are, hands down, the best jelly beans on the market.  There isn't a gross one in the bunch and each of them has an intense, delicious flavor.  Though I hesitate to pick a favorite, I have to say that I love green apple, a rare flavor in drugstore jelly beans.  Each flavor tastes like the fruit it is modeled after, not like the tart candy version of that fruit.  I even love the cherry flavor, and I hate cherry flavored candy.  I don't find them similar to Starburst candy, so don't let that put you off if you're not a fan.  Overall, they are delicious, perfectly-sized, crunchy yet smooth little morsels of fruit flavor."
597,1351209600,B001ELJJRY,A3UCQK5288MQ98,5,Great wine,"I bought this wine kit because I wanted to find a nice white wine that I could let age a while before I gave it to any family or friends.  When this wine was complete, it tasted a little thin to me.  However, 3.5 months of aging brought it a lot way and it tastes wonderful.  I highly recommend this kit if you just want to make a batch of wine to age and enjoy down the road.  I can only imagine how good it will taste in another 6 months to a year."
598,1351209600,B000LKTXNY,A2J3PR6J36UTVH,5,Michael Seasons Unsalted Potato Chips,"These are the best chips ever!  They are unsalted and being on a low sodium diet critical in allowing my husband and I to eat chips.  They are all natural and low fat which is a great extra bonus.  Additionally they have the BEST flavor...you really taste the potato flavor and not the salt!  I would choose these chips over ANY chip on the market today, salted or not!! These chips as well as ANY unsalted chips are very hard to find in the stores so THANK YOU Amazon for selling them."
599,1351209600,B001AS1A4Q,AYTSBGA5A3UWI,5,A God Sent Remedy!!!,I love this stuff! It's a God sent Remedy for hangovers!.... I understand the health concerns many people have and I can also see that this can be habit forming. I make sure I only take one every so often and not everyday.
600,1351209600,B0039JXQ1Y,AUEA2NJHMK9DF,4,Like this tea,This tea has a nice flavor although I wish it was a little stronger.  I have brewed way it states and even tried letting it sit longer  to get a stronger cup but it didn't work.  Am pleased with purchase and flavor overall.
601,1351209600,B0099HD3YA,A4M1YK1RDM82I,5,A great coffee experience,"We have used pretty much every coffee brewing method, but I think for home or office use the Nespresso is best. We also have and use a Kurig. For larger cups of coffee we use it. But for the small tasty concentrated cups (expresso) we always use the Nespresso. The variety pack has a good variety of blends; coffee tastes fresh. In combine with the machine (we bought one without all the bells & whistles), it is simple to use and clean. My office bought one of the nespresso machines; then I bought one for home. It came very well packaged and with good set up directions. To be a perfect experience, the capsules would be more readily available -- you will find the machines, but not the capsules at many places."
602,1351209600,B000JZDY0Y,A3JJXE7D548PRX,5,Absolutely incredible and intense milk chocolate flavor!,"Hands down one of the best milk chocolate bars out there.  This can only come from the UK!  Their chocolate is incredible.  The bar just melts in your mouth and, of course, flakes all over the place."
603,1351209600,B003Z6ZGZU,A15FF2P7RPKH6G,5,got this for the daughter,all i have heard since she got a kuerig is why doesn't every one keep pumpkin spice Coffee in the holders. so this is what she got from me and what she gets for Christmas.
604,1351209600,B007OSBGOK,A10QOESY9VJ9K,5,So many varieties!,I love the assortment.  Different countries of origins.  It is fun to taste the differences.  So good.  My favorite is the Peruvian.
605,1351209600,B001AS1A4Q,A2E2F8WSUB33VE,5,Excelent,"Good price, flavor, fast delivery And good presentation overall. Very eficient when playing  golf,  it really gives extra Energy and it helps to achieve  a better game"
606,1351209600,B006N3I29E,A29BJSTYH9W3JI,5,super coffee,Great coffee and so easy to brew.  This coffee has great aroma and is good to the last drop.  I actually like all the brands.  This is the way coffee should taste!!
607,1351209600,B001UUOP8C,A3MVQ6NM2JCCNF,3,Doggy snacks,"My dog loves these snacks. However they are made in China and as far as I am concerned, suspect!!!! I found an abundance of American made ,human grade chicken dog snacks. Just Google for them."
608,1351209600,B004FQYYFM,A2YMQWU9WDPNEU,5,Great!,"Tastes great, really nice that samples came with, convenient. Not as great as loose leaf (personal favorite). I thought it was a little pricey but I re-use each stick at least once so that helps. I would buy again or suggest to others. Aa a matter of fact, I've given out 4 at work and everyone loves them!"
609,1351209600,B001BS4G6O,A2I606SLG4SWHF,5,Perfect for Giving Medications to Our Dogs,"Every month, we give our three dogs (two Aussies and a Golden/Flat-Coat Retriever mix) pills for flea/tick/worm repellant.  In addition, one of our Aussies needs daily thyroid pills.  We found Pill Pockets is the very best way to do this.  Opening the mouth wide and trying to put the pill waaay in the back of the mouth before clamping the jaws shut and massaging the throat until the poor dog swallows is a bad thing to do to a beloved pet.  It's bad because Pill Pockets make this chore a happy and delicious time for the dog involved.  The Pockets (in the pet store we use) come in chicken or beef flavors, so we alternate flavors every time we buy a new supply.  Everybody is happy, and the dogs get the required meds."
610,1351209600,B008JKSJJ2,AEY5NHLOAWM21,3,The Kind Plus item was sticky,"I have no complaint about the product itself. I likely would have rated it very good had it not been subjected excessive heat somewhere along, before it arrived. Although I ate them, each one was sticking to the wrapper and<br />difficult to eat without sticky deposits on my face and hands."
611,1351209600,B003Z6ZGZK,A2GW6JUVTALDPV,1,I did not receive my order,"I placed my order through Amazon and after about 10 days inquired about my order because it had not shipped.  I received an email back from Starbucks that my order had been canceled. No explanation at all, just that it had been canceled. I checked back on Amazon and see that this item is still available but they had raised the price.<br /><br />So instead of honoring the price they just blew me off like the sale never happened.  Shame on Amazon for allowing a seller to do this.<br /><br />Bottom line, Amazon has gone down a few points in my eyes.  Greedy Starbucks can keep their coffee."
612,1351209600,B000LKTXQG,A2J3PR6J36UTVH,5,Michael Seasons Unsalted Potato Chips,"These are the best chips ever!  They are unsalted and being on a low sodium diet critical in allowing my husband and I to eat chips.  They are all natural and low fat which is a great extra bonus.  Additionally they have the BEST flavor...you really taste the potato flavor and not the salt!  I would choose these chips over ANY chip on the market today, salted or not!! These chips as well as ANY unsalted chips are very hard to find in the stores so THANK YOU Amazon for selling them."
613,1351209600,B007IEGR9O,A8M34GMW5GF6D,4,girls bettlejuice costume,Fit perfectly. Size is true. Expected exactly what was described online and that's exactly what i received. Would definitely purchase another item in the future.
614,1351209600,B008JKU2CO,AEY5NHLOAWM21,3,The Kind Plus item was sticky,"I have no complaint about the product itself. I likely would have rated it very good had it not been subjected excessive heat somewhere along, before it arrived. Although I ate them, each one was sticking to the wrapper and<br />difficult to eat without sticky deposits on my face and hands."
615,1351209600,B003QNJYXM,A2E2F8WSUB33VE,5,Excelent,"Good price, flavor, fast delivery And good presentation overall. Very eficient when playing  golf,  it really gives extra Energy and it helps to achieve  a better game"
616,1351209600,B007IEGR9Y,A8M34GMW5GF6D,4,girls bettlejuice costume,Fit perfectly. Size is true. Expected exactly what was described online and that's exactly what i received. Would definitely purchase another item in the future.
617,1351209600,B00915F4HY,ADG5OH71NP8JX,5,Dreams do come true! You can now eat Mitt Romney's bowel movement!,"Year after year I would lie awake in bed, thinking, hoping, wishing for the one day I could purchase a likeness of a major political figure that actually defecates candy. Well, every once in awhile, dreams do come true. This defecating Romney doll is all I hoped for! Unlike the real Gov. Romney, though, who passes actual fecal matter (on a rather regular schedule, I'm sure), the doll empties its bowels of candy! (it should be noted the candy, thank goodness, is not fecal flavored). This will share a treasured space with my NASCAR toilet seat and my mounted rubber fish that sings Roy Orbison tunes."
618,1351209600,B008FXKOI2,A3RKYD8IUC5S0N,5,Tasty and works!,"First off, my cat HATES regular Greenies (the big crunchy ones) and won't even try to lick them. Any flavor. But my big fluffy Himalayan was hacking up stinky furballs in unreachable places, so when I saw these at the pet store I bought them on a whim.<br /><br />She loves them! I don't think she even chews the things, she inhales them so fast. Tuna treats are ok but chicken were more popular around here. She likes these better than the Temptations treats she had before, and I am convinced that these are somewhat healthier.<br /><br />The pouch recommends 12 treats a day, all at once, or even more for my big-boned cat. I usually do more like 5-6, because that many treats seems excessive (she would love it though). Either way, she hasn't had any hairballs since. I am not positive about the causal relationship, but I suspect these did the trick. They're great!"
619,1351209600,B007PA32L2,A15FF2P7RPKH6G,5,got this for the daughter,all i have heard since she got a kuerig is why doesn't every one keep pumpkin spice Coffee in the holders. so this is what she got from me and what she gets for Christmas.
620,1351209600,B000RQMQAO,A3KFOZ5D1KQLIU,5,good tea,"The tea is very mellow, not strong at all.  I expected it to be bold and strong.  According the the Number 1 Ladys Detective agency it was supposed to be soothing, relaxing, and it is that"
621,1351209600,B000LKZ7OI,A2J3PR6J36UTVH,5,Michael Seasons Unsalted Potato Chips,"These are the best chips ever!  They are unsalted and being on a low sodium diet critical in allowing my husband and I to eat chips.  They are all natural and low fat which is a great extra bonus.  Additionally they have the BEST flavor...you really taste the potato flavor and not the salt!  I would choose these chips over ANY chip on the market today, salted or not!! These chips as well as ANY unsalted chips are very hard to find in the stores so THANK YOU Amazon for selling them."
622,1351209600,B0029NSI46,A1HKHIP6VCMALP,3,Our dogs love it but finding low price and 12 oz cans is tough,"When Amazon LLC was selling large cans it was affordable via super saving shipping.  You expect a price reduction when buying large size cans.  One quarter of these cans was only partially filled with chunks, having an inch of fluid before touching the meat product.  I shake each of these large cans before opening one.  We prefer the smaller cans of this product, but local chains do not carry it in either size, and Amazon only offers it in large.  Our dogs love the pedigree brand pouches and cans, especially the beef and liver.  Although, they use corn product (one reviewer noted) and my veterinarian espouses ""...it's mostly water,"" our dogs vote is positive.  We treat our pets and give this to them because they like it...not for their health.<br /><br />After finding the substantial price increase this morning, I found the small cans at PetCo.  Perhaps, Amazon will get a small can supplier for the ""beef and liver"" chunks in the future."
623,1351209600,B0000CFXYA,A3GS4GWPIBV0NT,1,Strange inflammation response,Truthfully wasn't crazy about the taste of these but reason for the low rating is more to post a heads up warning. I noticed a trend in drinking this with a headache response. From an old neck injury I could get headaches from reinjuring or aggravating it. This tea triggered that same response which was very surprising. It made me think that many people could be triggering similar inflammation without ever tracing it back to the tea.  So just heads up if you are susceptible to this type of pain.
624,1351209600,B0001BH5YM,A1BZ3HMAKK0NC,5,My favorite and only  MUSTARD,"You've just got to experience this mustard... This is the queen mother of all mustards and so worth the money. I  will actually crave this and eat it straight from the crock W/ a spoon, so you can only imagine it on a sandwich. I use this in many of my recipes and it makes them so special."
625,1351209600,B0009ET7TC,A2FSDQY5AI6TNX,5,My furbabies LOVE these!,"Shake the container and they come running. Even my boy cat, who isn't big on ANY food, loves these! A winner in our house! Two paws up!"
626,1351209600,B005HI556E,A36ERNIM0TKG3T,5,Hidden Springs Maple syrup,"This is one of the very finest maple syrups I have ordered and enjoyed. I bought the Fancy Grade, for the light amber color. It has a very great taste. I will reorder."
627,1351209600,B007KPFTNG,A506HOOCVL8GW,5,BEST cup of coffee I've ever had!,"I thought I'd splurge and try this coffee.  It costs much more than other decaf K-Cup options.  But I hoped that meant it was better coffee.  It IS better coffee.  I've never had a better cup of coffee than this.  It is excellent when compared to any other decaf or regular coffee I've tried.<br /><br />If you like BOLD, FLAVORFUL decaf coffee try this coffee and you'll really like it."
628,1351209600,B003SBTUCW,A3MH1RD8BXQKK3,1,No Thanks!,I LOVE the Blue Sky Wild Raspberry but I cannot stand the Black Cherry.  It doesn't have much flavor and it has an awful aftertaste.  UGH!
629,1351209600,B004GN8NP6,A1GENHMJBIS42V,5,Boring name but great coffee,"Aside from a non-flashy name, this is a great coffee.  Very smooth, perfect!  If is my favorite at this point, even over other flavored coffee."
630,1351209600,B008LFAS08,A3TB0KS3CCQ1K0,5,Best grinder I have had bar none!!!!,"This is the 3rd meat grinder I have purchased, and the best by far.  We make our own raw diet for our cats, so a grinder gets<br />a real workout from us.  We grind at least 40# of meat at a time when we use it.  With the other two grinders we had to reverse the grinder several times because meat got hung up.  Also, we would have to let it ""cool down"".  With this one we have NEVER had to reverse it, and the motor stays cool.  We do shut it down several times so we can crack the chicken leg bones with a mallet (we were told to do that by the manufacturer) and we do a bunch of legs at a time.  I would recommend this grinder to anyone wanting a GOOD grinder that<br />doesn't hang up and have to be reversed or cooled down often.  This grinder is a real worker, and I would compare this with a grinder costing 3-4 times as much money."
631,1351209600,B0047RQ9M0,A29BJSTYH9W3JI,5,super coffee,Great coffee and so easy to brew.  This coffee has great aroma and is good to the last drop.  I actually like all the brands.  This is the way coffee should taste!!
632,1351209600,B001PQTYN2,A3OTHWG8LLCLMU,5,Great,"If you like a great , hot, sauce then buy this. If spicy with heat isn't to your liking then don't buy it."
633,1351209600,B008GRONV6,A2I606SLG4SWHF,5,Perfect for Giving Medications to Our Dogs,"Every month, we give our three dogs (two Aussies and a Golden/Flat-Coat Retriever mix) pills for flea/tick/worm repellant.  In addition, one of our Aussies needs daily thyroid pills.  We found Pill Pockets is the very best way to do this.  Opening the mouth wide and trying to put the pill waaay in the back of the mouth before clamping the jaws shut and massaging the throat until the poor dog swallows is a bad thing to do to a beloved pet.  It's bad because Pill Pockets make this chore a happy and delicious time for the dog involved.  The Pockets (in the pet store we use) come in chicken or beef flavors, so we alternate flavors every time we buy a new supply.  Everybody is happy, and the dogs get the required meds."
634,1351209600,B004DBS2TI,A1DV7TLJ1HT08H,1,"great product, poor delivery","The coffee is excellent and I am a repeat buyer.  Problem this time was with the UPS delivery.  They left the box in front of my garage door in the middle of the driveway. Because of this odd delivery location, my wife ran over the box when she backed out of the garage and did not see the box.  we lost half of the cups.  Thius is the third time I have written about this matter to Amazon with no results.  Hopefully someone will respond to me.<br /><br />fred santaniello"
635,1351209600,B000GAT6NG,A150LY3C1UEV9E,5,"Good quality, great to cook with",We have enjoyed using this product.  I like it specially for cooking lightly breaded fish or vegetables.  It gives a faint pleasant taste of coconut.  I can hardly wait to do some tropical dishes.
636,1351209600,B0007U5J40,AGCJI4YJM3PWZ,5,VERY HAPPY CUSTOMER,If you like sponge candy- and have never tried this before- you are really missing out. I am not able to obtain this product and usually have friends that bring them back to me after holiday in the U.K.<br /><br />So please that I can these online-
637,1351209600,B001IZIEGS,AYDZMG82XBCPW,5,Great fresh taste,"These are plump, fresh pistachios with a very light saltiness.  Great for a midmorning or midafternoon snack. Very few unopened pistachios."
638,1351209600,B005BPVE90,AGZEK96T7WK6,3,"Very tasty, very filling, not that nutritious","I really enjoyed these and was surprised at how much they remind me of a ""normal"" chocolate-oatmeal-raisin cookie. But I don't really feel they should be called nutrition bars, as while they have 28% RDA of dietary fiber per bar, they have only 4g of protein, 4% RDA of calcium and 8% RDA of iron, and that's it; no other vitamins/minerals. When I hear ""nutrition bar"" I'm expecting a bit more than that. Even so, they are tasty and filling and only 200 calories per bar so I'll buy some from time to time for those ""rushed mornings"" when a decent breakfast is impossible."
639,1351209600,B0033GMSTY,A1DV7TLJ1HT08H,1,"great product, poor delivery","The coffee is excellent and I am a repeat buyer.  Problem this time was with the UPS delivery.  They left the box in front of my garage door in the middle of the driveway. Because of this odd delivery location, my wife ran over the box when she backed out of the garage and did not see the box.  we lost half of the cups.  Thius is the third time I have written about this matter to Amazon with no results.  Hopefully someone will respond to me.<br /><br />fred santaniello"
640,1351209600,B000PILF24,AMPYE406UY34Y,5,Love It,"First let me say I'm new to drinking tea. So you're not getting a well rounded expert opinion. I started drinking lipton green tea at work and loved it. Small caffeine boost, great flavor, no calories, etc. Read about white teas online so I gave this a try. The price is incredible. The tea reminds me of a tea I drank at a Chinese restaurant when I was young. Brings back good childhood memories, love the flavor. WILL BUY AGAIN."
641,1351209600,B00443Z35G,A3G23SMM1E1KPV,5,Great Swedish Pastries,Svenhard's varity pack pastries are great.  Individually wrapped to stay fresh and very tasty.  Box of 36 of different varities.  Freezes well.  I eat one every day that we are at home!
642,1351209600,B00264S63G,A36AUU1UNRS48G,5,"So convenient, for so little!","I needed two vanilla beans for the Love Goddess cake that my husbands adores. So you can spend exorbitant amounts of money at the grocery store for more vanilla beans than you need, or you can order the amount you need with free shipping. Each bean was in its own plastic vacuum package that looked like it could keep for awhile if you needed it to. The cake was, of course, delicious, and my trash smelled great from the two little plastic vanilla bean packages, so maybe you could use them to make something else smell nice."
643,1351209600,B002OVO5EK,A2FSDQY5AI6TNX,5,My furbabies LOVE these!,"Shake the container and they come running. Even my boy cat, who isn't big on ANY food, loves these! A winner in our house! Two paws up!"
644,1351209600,B003BM42R6,ADHJWUUXR5US7,2,Poor germination rate,"I had high expectations of these seeds, but I was disappointed! About half or more of the seeds I planted failed to germinate. On the upside the ones that did start to grow, did pretty well."
645,1351209600,B0002DGRPC,AUINI96NMGXUI,5,Love this faucet,Love this faucet.  My husband had installed the same one in our old house so when our current faucet was leaking I told him not to fix it and we would buy the same one.  It was easy enough for him to install but he did need my assistance a few times to help hold some things in place. Looks great and works great.
646,1351209600,7310172101,A3SSEJ8IEM4YGW,5,Dogs love it.,"This is the ""all gone"" treat after dinner.  It's the only treat that the dogs work for; and I did run the chance of losing a hand.  They know a new command now:  ""be gentle"" when taking liver treats."
647,1351209600,B004S0332A,A1P232KPXTRR3C,5,Goodness on all of it!,"I use from the breakfast table to dinner. I like it on eggs, we bake it with chicken or salmon, I even use it as one of my ""secret ingredients"" in my BBQ rub. We keep this on steady supply."
648,1351209600,B000158YDY,A2ZN3J0M6KIML9,4,What a treat!,"Ordered these as part of a presentation on Malaysia as this fruit had left a very positive impression on me during my visit.  We gave these to 4th graders who were equally impressed with the exterior soft spikes and the juicy center.  The fruits arrived in good condition, just slightly bruised.  The kept well in the fridge in a single-double layer covered with a damp paper towel.  I had also rinsed in a vinegar-water (1:10 parts) solution to be sure to inhibit any mold (like I do with berries).  They kept from Saturday when they arrived to Thursday with minimal browning.  I ordered 4 pounds and had plenty of fruits for the 40 kids.  I think there were about 55 - 60 fruits all together.  It was a fantastic treat and the kids were requesting we bring them again for the Halloween party!  I'm sure they'll remember the presentation for a long time."
649,1351209600,B000MAK3R8,A2WWNCU4KG5S0B,5,Best Microwave popcorn on the market.,If you like butter flavor this is the best microwave popcorn available. Sometime you can find this at Walmart and I got tired of looking for it every week. Subscribe and save and i get a case every month for about half the price Walmart was selling it for.
650,1351209600,B0051O6P36,A1VC6419THHIET,5,Good for all cats.,"I just got these treats last week and they're already gone this week. I wish there were bigger bags, but that's not the case.  The down side is they're expensive. It doesn't matter to my boys. They love them anyway. I hope that I will find work soon and be able to give my cats the better food they deserve."
651,1351209600,B001EO5RSQ,A33W5JAFGHYRQZ,5,Love this Cereal!,"There is nothing else like this on the market.  No GMO, highest fiber of any cereal I can find and high protein.  It keeps me healthy.  I won't eat any other cereals, mostly junk."
652,1351209600,B0045H264C,A3IYSIAKYOMKTO,5,Wild Honey,"This really is unfiltered honey made from wildflowers, so if you have allergies expect a reaction, at least initially. If you are planning to visit Central Florida on vacation this is a good buy to prep your immune system against the local flora. The flavor is a little stronger than single cultivar honeys, so you don't need as much to flavor your food and drink with. I detect more than a hint of honeysuckle in there. It's tasty, and the price is right."
653,1351209600,B0007A0AQM,A1HHNY1GVD3UIS,5,my dogs love the peanut butter!,"First off, read the ingredients, no crazy words I can't pronounce, which means it's all natural! I got the peanut butter treats for my two children: husky/shepherd and a lab/shepherd mix, and they can't get enough of them. Plus, on Amazon, this is such a great value for 16oz. Beats petsmart for sure! I'll be looking for more Zuke's products now that I've discovered them. Thanks Zuke's!"
654,1351209600,B001XWRMAU,A1KWVBDHBG50VZ,5,Outstanding product!.....,"Great flavor.....lotsa &#34;heat&#34;....I use Cayenne almost everyday, and this organic product is so much better than the store bought brands..."
655,1351209600,B0002DGRRA,AUINI96NMGXUI,5,Love this faucet,Love this faucet.  My husband had installed the same one in our old house so when our current faucet was leaking I told him not to fix it and we would buy the same one.  It was easy enough for him to install but he did need my assistance a few times to help hold some things in place. Looks great and works great.
656,1351209600,B000E3ZFCG,A1ABVE0J8C9SHM,5,Unbelievable! the best rice I have ever had.,"I hardly ever write reviews, this rice is so good that I have to write about it.<br /><br />I live in Hawaii and have never seen this Caribbean rice mix for sale in any store. I came across this while searching Amazon, so glad I gave it a try!.. ""try it"" I do not think you'll be disappointed.<br /><br />I have added the chopped up chicken as suggested but i also added small chopped onion, it is unbelievable! Another great way to make it even better is try adding fresh Mango while it is simmering or if you cant find it fresh, use canned mango nectar, substitute 1/4 cup of the water for the mango juice. Super Good!. Also instead of 2 1/2 cups water as suggested  use only 2 1/4 cups water, brings out the flavor a little bit more I think (2 cups water / 1/4 cup mango nectar)."
657,1351209600,B001E5DXYU,A2POT13FER5L82,4,very pronounced smoky flavor,I have used several brands of this type of tea. All of the other ones had a mild smoky flavor. This one's smoky flavor is much more intense and may not be enjoyed by everyone.
658,1351209600,B000E3ZFCG,A2R5Y7T3JY15I9,5,I love this stuff,Hard to find in the grocery. I buy it by the case online. One box makes four lunches with some blackened chicken for protein. There is something about the sweet pineapple and curry that makes this rice mix delicious.
659,1351209600,B000084ETY,A1HRYC60VTMYC0,4,"Cee Cee LOOOVES it, This I Know","The only reason I am giving it 4 stars instead of 5 stars is for the strange can design -- a substantial amount of food sticks to the inside of the can and in the crevice under the top lip, long before the can is empty, and I have to use a baby food spatula to scrape this off.<br /><br />That being said, Cee Cee kitty devours this. It is not grain free -- as it does have Brown Rice in it (listed as the 8th ingredient, so it DOES have plenty of meat and fish protein), but the meat as well as the other ingredients more than make up for this. Felidae Canned Cat Food for Adult Cats and Kittens, Formula with Chicken, Turkey, Lamb and Ocean Fish  also smells very fresh and not garbagey like some of the supermarket cat foods. And since Cee Cee is battling hyperthryoidism as well as a heart murmur, I want to buy her the best food I can afford. This may be a bit pricey but it is VERY dense, so it goes a long way."
660,1351209600,B004FGWU9O,A3GFZIL1E0Z5V8,5,Rodeo Drive is Crazy Good Coffee!,Rodeo Drive is my absolute favorite and I'm ready to order more!  That's if I can find it.<br />I don't know why they are discontinuing it.<br />It arrived very fast.
661,1351209600,B000SDO5YQ,A5R3XOLGJG1P5,5,Wonderful taste!,"Very pleased with the quality of the espresso.  The pods are sturdy enough to withstand the pressure of the water in brewing - no messy grounds from broken pods to threaten the functioning of the machine.  The crema is awesome, taste is smooth."
662,1351209600,B003HFA3XY,A1PLO6OW6O2Z1,1,Not very tasty!,I love Arnold Plamer's and Starbucks has the best black tea & lemonade.  I was hooked on them all summer.  When I saw a bottled version of this beverage I was so excited.  Unfortunately this is not a tasty product at all.  I drank 1/2 bottle and had to dispose of the rest of it.  Not good at all.  Very disappointed!
663,1351209600,B008NDSNH8,A2Z0XFW79HXASE,5,Yum,"Yum, Yum, Yum, Yum...  (Munch, munch).  Yum!  Love it and it tastes wonderful.  Works perfect in a whirly-popcorn maker.  They best compliment is when the kids ask, can we make another batch, and they like it better than the movie.  Our friends have tried it and have asked for what we use as our popcorn recipe.  How cool is that!?"
